Date,Open,High,Low,Close,Adj Close,Volume,ticker
1982-02-18,3.2272748947143555,3.320818901062012,3.1337308883666988,3.164911985397339,0.735304057598114,1259565.0,WMB
1982-02-19,3.1337308883666988,3.180502891540528,3.086958885192871,3.1181399822235107,0.7244377136230469,2928028.0,WMB
1982-02-22,2.962233066558838,3.1493210792541504,2.7751450538635254,2.821917057037353,0.6556161642074585,1726189.0,WMB
1982-02-23,2.8686890602111816,2.9310519695281982,2.806325912475586,2.9154610633850098,0.6773490905761719,1511318.0,WMB
1982-02-24,2.9310519695281982,3.040186882019043,2.821917057037353,3.040186882019043,0.7063266038894653,1133689.0,WMB
1982-02-25,2.962233066558838,3.0245959758758545,2.88427996635437,2.9154610633850098,0.6773490905761719,561232.0,WMB
1982-02-26,2.88427996635437,2.9310519695281982,2.8375070095062256,2.8998699188232417,0.6737266182899475,1085583.0,WMB
1982-03-01,2.8686890602111816,2.8998699188232417,2.8375070095062256,2.88427996635437,0.6788643002510071,534774.0,WMB
1982-03-02,2.790735006332397,2.8998699188232417,2.6660099029541016,2.7127819061279297,0.6384993195533752,1033469.0,WMB
1982-03-03,2.6348280906677246,2.6971909999847408,2.556874990463257,2.556874990463257,0.6018040776252747,1576260.0,WMB
1982-03-04,2.5101029872894287,2.619237899780273,2.400968074798584,2.4321489334106445,0.5724474787712097,1557820.0,WMB
1982-03-05,2.4321489334106445,2.4789209365844727,2.369786024093628,2.4321489334106445,0.5724474787712097,1187407.0,WMB
1982-03-08,2.3853769302368164,2.49451208114624,2.2606520652771,2.3230140209198,0.5467606782913208,823408.0,WMB
1982-03-09,2.307424068450928,2.369786024093628,2.245060920715332,2.3230140209198,0.5467606782913208,2048497.0,WMB
1982-03-10,2.400968074798584,2.4789209365844727,2.307424068450928,2.3853769302368164,0.5614390969276428,554818.0,WMB
1982-03-11,2.4321489334106445,2.4633309841156006,2.3853769302368164,2.4165589809417725,0.5687780380249023,521946.0,WMB
1982-03-12,2.447740077972412,2.5101029872894287,2.3853769302368164,2.400968074798584,0.565108597278595,601320.0,WMB
1982-03-15,2.4165589809417725,2.4633309841156006,2.369786024093628,2.4633309841156006,0.5797869563102722,625373.0,WMB
1982-03-16,2.4321489334106445,2.4633309841156006,2.400968074798584,2.4165589809417725,0.5687780380249023,319902.0,WMB
1982-03-17,2.4165589809417725,2.447740077972412,2.369786024093628,2.4321489334106445,0.5724474787712097,458607.0,WMB
1982-03-18,2.4321489334106445,2.4633309841156006,2.3853769302368164,2.400968074798584,0.565108597278595,335937.0,WMB
1982-03-19,2.447740077972412,2.619237899780273,2.4165589809417725,2.603646993637085,0.6128124594688416,768888.0,WMB
1982-03-22,2.6660099029541016,2.7127819061279297,2.619237899780273,2.6660099029541016,0.6274909377098083,2114241.0,WMB
1982-03-23,2.603646993637085,2.6816000938415527,2.5101029872894287,2.5412840843200684,0.5981346368789673,554818.0,WMB
1982-03-24,2.49451208114624,2.5724658966064453,2.4165589809417725,2.4789209365844727,0.5834565162658691,407294.0,WMB
1982-03-25,2.525692939758301,2.603646993637085,2.447740077972412,2.49451208114624,0.5871260762214661,1291635.0,WMB
1982-03-26,2.4789209365844727,2.49451208114624,2.447740077972412,2.4789209365844727,0.5834565162658691,533170.0,WMB
1982-03-29,2.49451208114624,2.5412840843200684,2.4633309841156006,2.5412840843200684,0.5981346368789673,394466.0,WMB
1982-03-30,2.5101029872894287,2.5412840843200684,2.4633309841156006,2.4789209365844727,0.5834565162658691,393664.0,WMB
1982-03-31,2.49451208114624,2.5101029872894287,2.4633309841156006,2.4633309841156006,0.5797869563102722,440968.0,WMB
1982-04-01,2.5101029872894287,2.5724658966064453,2.447740077972412,2.5412840843200684,0.5981346368789673,574060.0,WMB
1982-04-02,2.556874990463257,2.5880560874938965,2.525692939758301,2.556874990463257,0.6018040776252747,563637.0,WMB
1982-04-05,2.5412840843200684,2.556874990463257,2.5101029872894287,2.525692939758301,0.594464898109436,351171.0,WMB
1982-04-06,2.525692939758301,2.5412840843200684,2.5101029872894287,2.5412840843200684,0.5981346368789673,375224.0,WMB
1982-04-07,2.5412840843200684,2.556874990463257,2.5101029872894287,2.5412840843200684,0.5981346368789673,468228.0,WMB
1982-04-08,2.603646993637085,2.6660099029541016,2.525692939758301,2.619237899780273,0.6164818406105042,973337.0,WMB
1982-04-12,2.5724658966064453,2.619237899780273,2.525692939758301,2.556874990463257,0.6018040776252747,542792.0,WMB
1982-04-13,2.5101029872894287,2.5412840843200684,2.4633309841156006,2.4789209365844727,0.5834565162658691,347964.0,WMB
1982-04-14,2.4321489334106445,2.4633309841156006,2.400968074798584,2.447740077972412,0.5761173963546753,819399.0,WMB
1982-04-15,2.447740077972412,2.4633309841156006,2.4165589809417725,2.4633309841156006,0.5797869563102722,420924.0,WMB
1982-04-16,2.4789209365844727,2.5412840843200684,2.4165589809417725,2.4633309841156006,0.5797869563102722,919619.0,WMB
1982-04-19,2.4789209365844727,2.525692939758301,2.4165589809417725,2.4165589809417725,0.5687780380249023,463417.0,WMB
1982-04-20,2.3853769302368164,2.400968074798584,2.354196071624756,2.3853769302368164,0.5614390969276428,515532.0,WMB
1982-04-21,2.3853769302368164,2.4165589809417725,2.354196071624756,2.400968074798584,0.565108597278595,458607.0,WMB
1982-04-22,2.400968074798584,2.4321489334106445,2.354196071624756,2.400968074798584,0.565108597278595,662254.0,WMB
1982-04-23,2.4321489334106445,2.4633309841156006,2.400968074798584,2.400968074798584,0.565108597278595,826615.0,WMB
1982-04-26,2.4321489334106445,2.4633309841156006,2.3853769302368164,2.4321489334106445,0.5724474787712097,960509.0,WMB
1982-04-27,2.4165589809417725,2.447740077972412,2.3853769302368164,2.400968074798584,0.565108597278595,525153.0,WMB
1982-04-28,2.4165589809417725,2.4321489334106445,2.3853769302368164,2.400968074798584,0.565108597278595,478651.0,WMB
1982-04-29,2.400968074798584,2.4165589809417725,2.3853769302368164,2.400968074798584,0.565108597278595,513928.0,WMB
1982-04-30,2.4633309841156006,2.5412840843200684,2.3853769302368164,2.49451208114624,0.5871260762214661,1074358.0,WMB
1982-05-03,2.5101029872894287,2.5412840843200684,2.4633309841156006,2.5101029872894287,0.5907956957817078,496289.0,WMB
1982-05-04,2.4789209365844727,2.5101029872894287,2.4321489334106445,2.4633309841156006,0.5797869563102722,346360.0,WMB
1982-05-05,2.4789209365844727,2.5101029872894287,2.447740077972412,2.4633309841156006,0.5797869563102722,794544.0,WMB
1982-05-06,2.49451208114624,2.5101029872894287,2.4633309841156006,2.4789209365844727,0.5834565162658691,447382.0,WMB
1982-05-07,2.4789209365844727,2.5101029872894287,2.447740077972412,2.4789209365844727,0.5834565162658691,437761.0,WMB
1982-05-10,2.525692939758301,2.5880560874938965,2.4633309841156006,2.525692939758301,0.594464898109436,987768.0,WMB
1982-05-11,2.525692939758301,2.556874990463257,2.49451208114624,2.525692939758301,0.594464898109436,458607.0,WMB
1982-05-12,2.5101029872894287,2.5412840843200684,2.4633309841156006,2.49451208114624,0.5871260762214661,528360.0,WMB
1982-05-13,2.49451208114624,2.5101029872894287,2.4789209365844727,2.49451208114624,0.5871260762214661,298255.0,WMB
1982-05-14,2.4633309841156006,2.49451208114624,2.4321489334106445,2.4789209365844727,0.5834565162658691,396871.0,WMB
1982-05-17,2.4321489334106445,2.447740077972412,2.400968074798584,2.4165589809417725,0.5687780380249023,313488.0,WMB
1982-05-18,2.3853769302368164,2.4165589809417725,2.354196071624756,2.369786024093628,0.5577695965766907,413708.0,WMB
1982-05-19,2.3853769302368164,2.4165589809417725,2.3386049270629883,2.369786024093628,0.5577695965766907,480254.0,WMB
1982-05-20,2.369786024093628,2.400968074798584,2.3386049270629883,2.369786024093628,0.5577695965766907,469831.0,WMB
1982-05-21,2.29183292388916,2.3386049270629883,2.229470014572144,2.276242017745972,0.5357524156570435,876324.0,WMB
1982-05-24,2.1982889175415044,2.245060920715332,2.1515169143676762,2.229470014572144,0.5247436761856079,954094.0,WMB
1982-05-25,2.229470014572144,2.245060920715332,2.1982889175415044,2.1982889175415044,0.5174043774604797,675884.0,WMB
1982-05-26,2.167107105255127,2.1982889175415044,2.1203351020812993,2.1515169143676762,0.5063959956169128,2287421.0,WMB
1982-05-27,2.1203351020812993,2.1515169143676762,2.0735630989074707,2.0735630989074707,0.488048106431961,924429.0,WMB
1982-05-28,2.011199951171875,2.057971954345703,1.9644279479980469,2.011199951171875,0.4820693135261536,1519335.0,WMB
1982-06-01,1.9956099987030032,2.0267910957336426,1.9488379955291748,1.9644279479980469,0.4708583354949951,537179.0,WMB
1982-06-02,1.9176559448242188,1.9488379955291748,1.8864749670028689,1.9488379955291748,0.4671213328838349,1410296.0,WMB
1982-06-03,1.9332469701766968,1.9644279479980469,1.9020650386810305,1.9020650386810305,0.455910325050354,905989.0,WMB
1982-06-04,1.8241120576858518,1.9020650386810305,1.746158003807068,1.7929309606552124,0.4297517836093903,1286825.0,WMB
1982-06-07,1.808521032333374,1.8241120576858518,1.7773400545120241,1.808521032333374,0.4334883987903595,1346957.0,WMB
1982-06-08,1.8397029638290403,1.855293035507202,1.808521032333374,1.8241120576858518,0.4372256696224213,433752.0,WMB
1982-06-09,1.808521032333374,1.8397029638290403,1.7773400545120241,1.7929309606552124,0.4297517836093903,748042.0,WMB
1982-06-10,1.8241120576858518,1.8397029638290403,1.7929309606552124,1.8397029638290403,0.4409626424312592,887548.0,WMB
1982-06-11,1.9020650386810305,1.9488379955291748,1.855293035507202,1.8864749670028689,0.4521735608577728,506712.0,WMB
1982-06-14,1.8708839416503904,1.8864749670028689,1.8397029638290403,1.855293035507202,0.4446994066238403,391259.0,WMB
1982-06-15,1.8397029638290403,1.8708839416503904,1.808521032333374,1.8708839416503904,0.4484362900257111,428942.0,WMB
1982-06-16,1.8708839416503904,1.9020650386810305,1.8397029638290403,1.8397029638290403,0.4409626424312592,506712.0,WMB
1982-06-17,1.855293035507202,1.8708839416503904,1.8241120576858518,1.855293035507202,0.4446994066238403,660650.0,WMB
1982-06-18,1.8864749670028689,1.9176559448242188,1.855293035507202,1.9020650386810305,0.455910325050354,388854.0,WMB
1982-06-21,1.9488379955291748,2.0267910957336426,1.8708839416503904,1.9644279479980469,0.4708583354949951,660650.0,WMB
1982-06-22,1.980018973350525,2.0267910957336426,1.9332469701766968,2.0267910957336426,0.4858064353466034,299858.0,WMB
1982-06-23,2.042382001876831,2.089154005050659,1.9956099987030032,2.0267910957336426,0.4858064353466034,974138.0,WMB
1982-06-24,1.980018973350525,2.042382001876831,1.9020650386810305,1.9176559448242188,0.4596474170684815,808174.0,WMB
1982-06-25,1.9176559448242188,1.9488379955291748,1.8708839416503904,1.8864749670028689,0.4521735608577728,297453.0,WMB
1982-06-28,1.9176559448242188,1.9488379955291748,1.8864749670028689,1.9332469701766968,0.4633844494819641,412105.0,WMB
1982-06-29,1.9332469701766968,1.9644279479980469,1.9020650386810305,1.9332469701766968,0.4633844494819641,1014226.0,WMB
1982-06-30,1.9332469701766968,1.9644279479980469,1.9020650386810305,1.9176559448242188,0.4596474170684815,458607.0,WMB
1982-07-01,1.9020650386810305,1.9332469701766968,1.8708839416503904,1.9176559448242188,0.4596474170684815,365603.0,WMB
1982-07-02,1.9332469701766968,1.9488379955291748,1.9020650386810305,1.9488379955291748,0.4671213328838349,386448.0,WMB
1982-07-06,1.980018973350525,2.0267910957336426,1.9332469701766968,2.0267910957336426,0.4858064353466034,323911.0,WMB
1982-07-07,2.011199951171875,2.057971954345703,1.9644279479980469,1.9644279479980469,0.4708583354949951,576465.0,WMB
1982-07-08,1.9020650386810305,1.9644279479980469,1.8397029638290403,1.9020650386810305,0.455910325050354,931645.0,WMB
1982-07-09,1.8708839416503904,1.9020650386810305,1.8241120576858518,1.855293035507202,0.4446994066238403,468228.0,WMB
1982-07-12,1.7929309606552124,1.808521032333374,1.761749029159546,1.7929309606552124,0.4297517836093903,703144.0,WMB
1982-07-13,1.7929309606552124,1.855293035507202,1.7773400545120241,1.7773400545120241,0.4260149896144867,727196.0,WMB
1982-07-14,1.7773400545120241,1.808521032333374,1.761749029159546,1.7929309606552124,0.4297517836093903,703144.0,WMB
1982-07-15,1.7773400545120241,1.7929309606552124,1.746158003807068,1.7773400545120241,0.4260149896144867,555620.0,WMB
1982-07-16,1.761749029159546,1.7773400545120241,1.746158003807068,1.761749029159546,0.4222777485847473,313488.0,WMB
1982-07-19,1.7773400545120241,1.7929309606552124,1.761749029159546,1.7773400545120241,0.4260149896144867,222088.0,WMB
1982-07-20,1.7929309606552124,1.808521032333374,1.761749029159546,1.7773400545120241,0.4260149896144867,258968.0,WMB
1982-07-21,1.808521032333374,1.8397029638290403,1.7773400545120241,1.808521032333374,0.4334883987903595,459408.0,WMB
1982-07-22,1.808521032333374,1.8241120576858518,1.7929309606552124,1.808521032333374,0.4334883987903595,652633.0,WMB
1982-07-23,1.7929309606552124,1.808521032333374,1.7773400545120241,1.7929309606552124,0.4297517836093903,262176.0,WMB
1982-07-26,1.7929309606552124,1.808521032333374,1.7773400545120241,1.808521032333374,0.4334883987903595,193224.0,WMB
1982-07-27,1.855293035507202,1.9020650386810305,1.7929309606552124,1.8864749670028689,0.4521735608577728,558827.0,WMB
1982-07-28,1.808521032333374,1.8864749670028689,1.7773400545120241,1.808521032333374,0.4334883987903595,376025.0,WMB
1982-07-29,1.7929309606552124,1.808521032333374,1.761749029159546,1.761749029159546,0.4222777485847473,517937.0,WMB
1982-07-30,1.7773400545120241,1.7929309606552124,1.746158003807068,1.761749029159546,0.4222777485847473,404889.0,WMB
1982-08-02,1.7929309606552124,1.8241120576858518,1.746158003807068,1.7773400545120241,0.4260149896144867,376827.0,WMB
1982-08-03,1.7929309606552124,1.808521032333374,1.7773400545120241,1.7773400545120241,0.4260149896144867,398475.0,WMB
1982-08-04,1.746158003807068,1.7773400545120241,1.7149770259857178,1.7149770259857178,0.4110668301582336,448986.0,WMB
1982-08-05,1.7149770259857178,1.7305680513381958,1.6837960481643677,1.6993860006332395,0.40732979774475103,274202.0,WMB
1982-08-06,1.7149770259857178,1.7305680513381958,1.6837960481643677,1.6993860006332395,0.40732979774475103,222889.0,WMB
1982-08-09,1.6993860006332395,1.7149770259857178,1.6837960481643677,1.6993860006332395,0.40732979774475103,288634.0,WMB
1982-08-10,1.6682050228118896,1.6993860006332395,1.6214330196380615,1.6526139974594116,0.3961190283298493,421726.0,WMB
1982-08-11,1.6058419942855835,1.6370240449905396,1.5746610164642334,1.6370240449905396,0.39238205552101135,433752.0,WMB
1982-08-12,1.6526139974594116,1.6837960481643677,1.6214330196380615,1.6526139974594116,0.3961190283298493,665461.0,WMB
1982-08-13,1.6370240449905396,1.6526139974594116,1.6214330196380615,1.6370240449905396,0.39238205552101135,387250.0,WMB
1982-08-16,1.6526139974594116,1.6682050228118896,1.6370240449905396,1.6370240449905396,0.39238205552101135,2769279.0,WMB
1982-08-17,1.6993860006332395,1.761749029159546,1.6370240449905396,1.761749029159546,0.4222777485847473,1386243.0,WMB
1982-08-18,1.7773400545120241,1.8397029638290403,1.7149770259857178,1.7149770259857178,0.4110668301582336,1647617.0,WMB
1982-08-19,1.7305680513381958,1.746158003807068,1.6993860006332395,1.7305680513381958,0.4148038029670715,1446375.0,WMB
1982-08-20,1.7773400545120241,1.8241120576858518,1.7305680513381958,1.808521032333374,0.4334883987903595,1380631.0,WMB
1982-08-23,1.808521032333374,1.8241120576858518,1.7773400545120241,1.8241120576858518,0.4372256696224213,1591494.0,WMB
1982-08-24,1.8864749670028689,1.9332469701766968,1.8397029638290403,1.8708839416503904,0.4484362900257111,1213063.0,WMB
1982-08-25,1.9332469701766968,1.9956099987030032,1.8708839416503904,1.9332469701766968,0.4633844494819641,1350966.0,WMB
1982-08-26,1.980018973350525,2.0267910957336426,1.9332469701766968,1.9644279479980469,0.4708583354949951,1459203.0,WMB
1982-08-27,1.9488379955291748,1.980018973350525,1.9020650386810305,1.9332469701766968,0.4633844494819641,658245.0,WMB
1982-08-30,1.8708839416503904,1.8864749670028689,1.8397029638290403,1.8864749670028689,0.4610983431339264,352774.0,WMB
1982-08-31,1.9176559448242188,1.9332469701766968,1.8864749670028689,1.9332469701766968,0.4725304245948792,834632.0,WMB
1982-09-01,1.9332469701766968,1.9644279479980469,1.9020650386810305,1.9488379955291748,0.4763412773609162,705549.0,WMB
1982-09-02,1.9644279479980469,2.011199951171875,1.9020650386810305,2.011199951171875,0.4915838241577149,1645212.0,WMB
1982-09-03,2.011199951171875,2.057971954345703,1.9644279479980469,1.9956099987030032,0.4877730309963226,861892.0,WMB
1982-09-07,1.9176559448242188,1.9644279479980469,1.8708839416503904,1.9020650386810305,0.4649089574813843,315893.0,WMB
1982-09-08,1.9644279479980469,2.011199951171875,1.9176559448242188,2.011199951171875,0.4915838241577149,1222684.0,WMB
1982-09-09,1.9956099987030032,2.011199951171875,1.9644279479980469,1.9644279479980469,0.48015189170837397,1749440.0,WMB
1982-09-10,1.9644279479980469,1.9956099987030032,1.9332469701766968,1.9332469701766968,0.4725304245948792,806571.0,WMB
1982-09-13,1.980018973350525,2.011199951171875,1.9332469701766968,1.980018973350525,0.48396235704422,725593.0,WMB
1982-09-14,1.980018973350525,2.011199951171875,1.9488379955291748,1.9644279479980469,0.48015189170837397,323911.0,WMB
1982-09-15,1.9956099987030032,2.0267910957336426,1.9644279479980469,2.011199951171875,0.4915838241577149,793742.0,WMB
1982-09-16,2.0267910957336426,2.042382001876831,1.9956099987030032,2.0267910957336426,0.4953949153423309,827416.0,WMB
1982-09-17,2.089154005050659,2.167107105255127,2.011199951171875,2.1359260082244877,0.5220696926116943,1442366.0,WMB
1982-09-20,2.1203351020812993,2.1359260082244877,2.104744911193848,2.1203351020812993,0.5182587504386902,488272.0,WMB
1982-09-21,2.1515169143676762,2.1826980113983154,2.104744911193848,2.1203351020812993,0.5182587504386902,611743.0,WMB
1982-09-22,2.104744911193848,2.1515169143676762,2.042382001876831,2.057971954345703,0.5030160546302795,1559423.0,WMB
1982-09-23,2.057971954345703,2.089154005050659,2.011199951171875,2.042382001876831,0.4992052912712097,444175.0,WMB
1982-09-24,2.011199951171875,2.042382001876831,1.980018973350525,1.9956099987030032,0.4877730309963226,307074.0,WMB
1982-09-27,2.057971954345703,2.089154005050659,2.011199951171875,2.0735630989074707,0.5068269371986389,489074.0,WMB
1982-09-28,2.089154005050659,2.1203351020812993,2.057971954345703,2.089154005050659,0.5106375217437744,626976.0,WMB
1982-09-29,2.089154005050659,2.104744911193848,2.057971954345703,2.089154005050659,0.5106375217437744,384043.0,WMB
1982-09-30,2.057971954345703,2.089154005050659,2.0267910957336426,2.0735630989074707,0.5068269371986389,1283618.0,WMB
1982-10-01,2.1203351020812993,2.167107105255127,2.0735630989074707,2.104744911193848,0.5144482851028442,910799.0,WMB
1982-10-04,2.1203351020812993,2.167107105255127,2.057971954345703,2.1515169143676762,0.5258803367614746,778509.0,WMB
1982-10-05,2.167107105255127,2.1826980113983154,2.1515169143676762,2.1515169143676762,0.5258803367614746,1392657.0,WMB
1982-10-06,2.167107105255127,2.1826980113983154,2.1515169143676762,2.1515169143676762,0.5258803367614746,473038.0,WMB
1982-10-07,2.167107105255127,2.1982889175415044,2.1359260082244877,2.1515169143676762,0.5258803367614746,1098411.0,WMB
1982-10-08,2.1203351020812993,2.167107105255127,2.0735630989074707,2.089154005050659,0.5106375217437744,969328.0,WMB
1982-10-11,2.1359260082244877,2.1826980113983154,2.089154005050659,2.1359260082244877,0.5220696926116943,776905.0,WMB
1982-10-12,2.1359260082244877,2.1826980113983154,2.089154005050659,2.1203351020812993,0.5182587504386902,1497688.0,WMB
1982-10-13,2.1826980113983154,2.245060920715332,2.1359260082244877,2.1826980113983154,0.5335017442703247,2411694.0,WMB
1982-10-14,2.2606520652771,2.3386049270629883,2.1826980113983154,2.213879108428955,0.54112309217453,1472833.0,WMB
1982-10-15,2.245060920715332,2.29183292388916,2.1982889175415044,2.213879108428955,0.54112309217453,863496.0,WMB
1982-10-18,2.1982889175415044,2.229470014572144,2.1826980113983154,2.229470014572144,0.5449342727661133,642210.0,WMB
1982-10-19,2.213879108428955,2.229470014572144,2.1826980113983154,2.1982889175415044,0.5373126864433289,807372.0,WMB
1982-10-20,2.213879108428955,2.2606520652771,2.167107105255127,2.245060920715332,0.5487446784973145,1463212.0,WMB
1982-10-21,2.2606520652771,2.276242017745972,2.229470014572144,2.2606520652771,0.5525555610656738,1191415.0,WMB
1982-10-22,2.245060920715332,2.2606520652771,2.213879108428955,2.245060920715332,0.5487446784973145,679091.0,WMB
1982-10-25,2.1982889175415044,2.213879108428955,2.167107105255127,2.1826980113983154,0.5335017442703247,1016632.0,WMB
1982-10-26,2.229470014572144,2.245060920715332,2.1982889175415044,2.213879108428955,0.54112309217453,1079169.0,WMB
1982-10-27,2.29183292388916,2.3386049270629883,2.245060920715332,2.276242017745972,0.5563665628433228,835434.0,WMB
1982-10-28,2.276242017745972,2.307424068450928,2.245060920715332,2.245060920715332,0.5487446784973145,628580.0,WMB
1982-10-29,2.2606520652771,2.276242017745972,2.229470014572144,2.229470014572144,0.5449342727661133,508316.0,WMB
1982-11-01,2.3386049270629883,2.4321489334106445,2.229470014572144,2.369786024093628,0.5792302489280701,4096192.0,WMB
1982-11-02,2.447740077972412,2.5412840843200684,2.3386049270629883,2.525692939758301,0.6173379421234131,2487861.0,WMB
1982-11-03,2.5724658966064453,2.650418996810913,2.49451208114624,2.556874990463257,0.6249596476554871,2018832.0,WMB
1982-11-04,2.4789209365844727,2.5880560874938965,2.369786024093628,2.400968074798584,0.586852490901947,1472031.0,WMB
1982-11-05,2.4321489334106445,2.4789209365844727,2.369786024093628,2.447740077972412,0.5982844829559326,3550995.0,WMB
1982-11-08,2.4321489334106445,2.447740077972412,2.400968074798584,2.400968074798584,0.586852490901947,894764.0,WMB
1982-11-09,2.4633309841156006,2.49451208114624,2.4165589809417725,2.4633309841156006,0.6020950675010681,945275.0,WMB
1982-11-10,2.4789209365844727,2.525692939758301,2.4321489334106445,2.447740077972412,0.5982844829559326,1559423.0,WMB
1982-11-11,2.4633309841156006,2.4789209365844727,2.4321489334106445,2.4789209365844727,0.6059056520462036,669470.0,WMB
1982-11-12,2.4789209365844727,2.5101029872894287,2.447740077972412,2.4633309841156006,0.6020950675010681,1174578.0,WMB
1982-11-15,2.4633309841156006,2.4633309841156006,2.447740077972412,2.447740077972412,0.5982844829559326,982958.0,WMB
1982-11-16,2.4165589809417725,2.4321489334106445,2.3853769302368164,2.400968074798584,0.586852490901947,1113645.0,WMB
1982-11-17,2.4165589809417725,2.4321489334106445,2.3853769302368164,2.400968074798584,0.586852490901947,968526.0,WMB
1982-11-18,2.3853769302368164,2.400968074798584,2.369786024093628,2.400968074798584,0.586852490901947,792139.0,WMB
1982-11-19,2.3853769302368164,2.400968074798584,2.354196071624756,2.354196071624756,0.5754199624061584,789734.0,WMB
1982-11-22,2.3386049270629883,2.354196071624756,2.307424068450928,2.307424068450928,0.563987672328949,865099.0,WMB
1982-11-23,2.213879108428955,2.29183292388916,2.1359260082244877,2.1515169143676762,0.5258803367614746,683100.0,WMB
1982-11-24,2.1982889175415044,2.229470014572144,2.167107105255127,2.213879108428955,0.54112309217453,692721.0,WMB
1982-11-26,2.213879108428955,2.229470014572144,2.1826980113983154,2.213879108428955,0.54112309217453,375224.0,WMB
1982-11-29,2.1982889175415044,2.245060920715332,2.1515169143676762,2.1982889175415044,0.5465505123138428,747240.0,WMB
1982-11-30,2.245060920715332,2.276242017745972,2.1982889175415044,2.2606520652771,0.562055230140686,822606.0,WMB
1982-12-01,2.276242017745972,2.29183292388916,2.245060920715332,2.245060920715332,0.5581787824630737,516333.0,WMB
1982-12-02,2.1359260082244877,2.1359260082244877,2.1359260082244877,2.1359260082244877,0.5310450792312622,724791.0,WMB
